x,y,z
0.460721,0.539279,-1.89767
0.460971,0.539029,-1.89833
0.46122,0.53878,-1.89899
0.46147,0.53853,-1.89964
0.46172,0.53828,-1.9003
0.46197,0.53803,-1.90096
0.46222,0.53778,-1.90161
0.46247,0.53753,-1.90227
0.46272,0.53728,-1.90293
0.46297,0.53703,-1.90358
0.46322,0.53678,-1.90424
0.46347,0.53653,-1.90489
0.46372,0.53628,-1.90555
0.46397,0.53603,-1.90621
0.464219,0.535781,-1.90686
0.464469,0.535531,-1.90752
0.464719,0.535281,-1.90817
0.464969,0.535031,-1.90883
0.465219,0.534781,-1.90948
0.465469,0.534531,-1.91014
0.465719,0.534281,-1.9108
0.465969,0.534031,-1.91145
0.466219,0.533781,-1.91211
0.466469,0.533531,-1.91276
0.466719,0.533281,-1.91342
0.466969,0.533031,-1.91407
0.467219,0.532781,-1.91473
0.467469,0.532531,-1.91538
0.467719,0.532281,-1.91604
0.467969,0.532031,-1.91669
0.468219,0.531781,-1.91735
0.468468,0.531532,-1.918
0.468718,0.531282,-1.91866
0.468968,0.531032,-1.91931
0.469218,0.530782,-1.91997
0.469468,0.530532,-1.92062
0.469718,0.530282,-1.92127
0.469968,0.530032,-1.92193
0.470218,0.529782,-1.92258
0.470468,0.529532,-1.92324
0.470718,0.529282,-1.92389
0.470968,0.529032,-1.92455
0.471218,0.528782,-1.9252
0.471468,0.528532,-1.92585
0.471718,0.528282,-1.92651
0.471968,0.528032,-1.92716
0.472218,0.527782,-1.92781
0.472468,0.527532,-1.92847
0.472718,0.527282,-1.92912
0.472968,0.527032,-1.92978
0.473218,0.526782,-1.93043
0.473468,0.526532,-1.93108
0.473718,0.526282,-1.93174
0.473968,0.526032,-1.93239
0.474218,0.525782,-1.93304
0.474468,0.525532,-1.93369
0.474718,0.525282,-1.93435
0.474968,0.525032,-1.935
0.475218,0.524782,-1.93565
0.475468,0.524532,-1.93631
0.475717,0.524283,-1.93696
0.475967,0.524033,-1.93761
0.476217,0.523783,-1.93826
0.476467,0.523533,-1.93892
0.476717,0.523283,-1.93957
0.476967,0.523033,-1.94022
0.477217,0.522783,-1.94087
0.477467,0.522533,-1.94153
0.477717,0.522283,-1.94218
0.477967,0.522033,-1.94283
0.478217,0.521783,-1.94348
0.478467,0.521533,-1.94414
0.478717,0.521283,-1.94479
0.478967,0.521033,-1.94544
0.479217,0.520783,-1.94609
0.479467,0.520533,-1.94674
0.479717,0.520283,-1.94739
0.479967,0.520033,-1.94805
0.480217,0.519783,-1.9487
0.480467,0.519533,-1.94935
0.480717,0.519283,-1.95
0.480967,0.519033,-1.95065
0.481217,0.518783,-1.9513
0.481467,0.518533,-1.95196
0.481717,0.518283,-1.95261
0.481967,0.518033,-1.95326
0.482217,0.517783,-1.95391
0.482467,0.517533,-1.95456
0.482717,0.517283,-1.95521
0.482967,0.517033,-1.95586
0.483217,0.516783,-1.95651
0.483467,0.516533,-1.95716
0.483717,0.516283,-1.95781
0.483967,0.516033,-1.95846
0.484217,0.515783,-1.95911
0.484467,0.515533,-1.95977
0.484717,0.515283,-1.96042
0.484967,0.515033,-1.96107
0.485217,0.514783,-1.96172
0.485467,0.514533,-1.96237
0.485717,0.514283,-1.96302
0.485967,0.514033,-1.96367
0.486217,0.513783,-1.96432
0.486467,0.513533,-1.96497
0.486717,0.513283,-1.96562
0.486967,0.513033,-1.96627
0.487217,0.512783,-1.96692
0.487467,0.512533,-1.96757
0.487717,0.512283,-1.96822
0.487967,0.512033,-1.96887
0.488217,0.511783,-1.96951
0.488467,0.511533,-1.97016
0.488717,0.511283,-1.97081
0.488967,0.511033,-1.97146
0.489217,0.510783,-1.97211
0.489467,0.510533,-1.97276
0.489717,0.510283,-1.97341
0.489967,0.510033,-1.97406
0.490217,0.509783,-1.97471
0.490467,0.509533,-1.97536
0.490717,0.509283,-1.97601
0.490967,0.509033,-1.97665
0.491217,0.508783,-1.9773
0.491467,0.508533,-1.97795
0.491717,0.508283,-1.9786
0.491967,0.508033,-1.97925
0.492217,0.507783,-1.9799
0.492468,0.507532,-1.98055
0.492718,0.507282,-1.98119
0.492968,0.507032,-1.98184
0.493218,0.506782,-1.98249
0.493468,0.506532,-1.98314
0.493718,0.506282,-1.98379
0.493968,0.506032,-1.98444
0.494218,0.505782,-1.98508
0.494468,0.505532,-1.98573
0.494718,0.505282,-1.98638
0.494968,0.505032,-1.98703
0.495218,0.504782,-1.98767
0.495468,0.504532,-1.98832
0.495718,0.504282,-1.98897
0.495968,0.504032,-1.98962
0.496218,0.503782,-1.99026
0.496468,0.503532,-1.99091
0.496718,0.503282,-1.99156
0.496968,0.503032,-1.99221
0.497218,0.502782,-1.99285
0.497468,0.502532,-1.9935
0.497718,0.502282,-1.99415
0.497968,0.502032,-1.9948
0.498218,0.501782,-1.99544
0.498468,0.501532,-1.99609
0.498718,0.501282,-1.99674
0.498968,0.501032,-1.99738
0.499218,0.500782,-1.99803
0.499468,0.500532,-1.99868
0.499718,0.500282,-1.99932
0.499968,0.500032,-1.99997
0.500218,0.499782,-2.00062
0.500468,0.499532,-2.00126
0.500718,0.499282,-2.00191
0.500968,0.499032,-2.00255
0.501218,0.498782,-2.0032
0.501468,0.498532,-2.00385
0.501718,0.498282,-2.00449
0.501968,0.498032,-2.00514
0.502218,0.497782,-2.00579
0.502468,0.497532,-2.00643
0.502718,0.497282,-2.00708
0.502968,0.497032,-2.00772
0.503218,0.496782,-2.00837
0.503468,0.496532,-2.00901
0.503718,0.496282,-2.00966
0.503968,0.496032,-2.01031
0.504218,0.495782,-2.01095
0.504468,0.495532,-2.0116
0.504718,0.495282,-2.01224
0.504968,0.495032,-2.01289
0.505218,0.494782,-2.01353
0.505468,0.494532,-2.01418
0.505718,0.494282,-2.01482
0.505968,0.494032,-2.01547
0.506218,0.493782,-2.01611
0.506468,0.493532,-2.01676
0.506718,0.493282,-2.0174
0.506969,0.493031,-2.01805
0.507219,0.492781,-2.01869
0.507469,0.492531,-2.01934
0.507719,0.492281,-2.01998
0.507969,0.492031,-2.02063
0.508219,0.491781,-2.02127
0.508469,0.491531,-2.02191
0.508719,0.491281,-2.02256
0.508969,0.491031,-2.0232
0.509219,0.490781,-2.02385
0.509469,0.490531,-2.02449
0.509719,0.490281,-2.02514
0.509969,0.490031,-2.02578
0.510219,0.489781,-2.02642
0.510469,0.489531,-2.02707
0.510719,0.489281,-2.02771
0.510969,0.489031,-2.02836
0.511219,0.488781,-2.029
0.511469,0.488531,-2.02964
0.511719,0.488281,-2.03029
0.511969,0.488031,-2.03093
0.512219,0.487781,-2.03157
0.512469,0.487531,-2.03222
0.512719,0.487281,-2.03286
0.512969,0.487031,-2.0335
0.513219,0.486781,-2.03415
0.513469,0.486531,-2.03479
0.513719,0.486281,-2.03543
0.513969,0.486031,-2.03608
0.514219,0.485781,-2.03672
0.514469,0.485531,-2.03736
0.514719,0.485281,-2.038
0.514969,0.485031,-2.03865
0.515219,0.484781,-2.03929
0.515469,0.484531,-2.03993
0.515719,0.484281,-2.04058
0.515969,0.484031,-2.04122
0.516219,0.483781,-2.04186
0.516469,0.483531,-2.0425
0.516719,0.483281,-2.04315
0.516969,0.483031,-2.04379
0.517219,0.482781,-2.04443
0.517469,0.482531,-2.04507
0.517719,0.482281,-2.04572
0.517969,0.482031,-2.04636
0.518219,0.481781,-2.047
0.518469,0.481531,-2.04764
0.518719,0.481281,-2.04828
0.518969,0.481031,-2.04893
0.519219,0.480781,-2.04957
0.519469,0.480531,-2.05021
0.519719,0.480281,-2.05085
0.519969,0.480031,-2.05149
0.520219,0.479781,-2.05213
0.520469,0.479531,-2.05278
0.520719,0.479281,-2.05342
0.520969,0.479031,-2.05406
0.521219,0.478781,-2.0547
0.521469,0.478531,-2.05534
0.521719,0.478281,-2.05598
0.521969,0.478031,-2.05662
0.522219,0.477781,-2.05726
0.522469,0.477531,-2.05791
0.522719,0.477281,-2.05855
0.522969,0.477031,-2.05919
0.523219,0.476781,-2.05983
0.523469,0.476531,-2.06047
0.523719,0.476281,-2.06111
0.523969,0.476031,-2.06175
0.524219,0.475781,-2.06239
0.524469,0.475531,-2.06303
0.524719,0.475281,-2.06367
0.524969,0.475031,-2.06431
0.525219,0.474781,-2.06495
0.525469,0.474531,-2.06559
0.525719,0.474281,-2.06623
0.525969,0.474031,-2.06687
0.526219,0.473781,-2.06751
0.526469,0.473531,-2.06815
0.526718,0.473282,-2.06879
0.526968,0.473032,-2.06943
0.527218,0.472782,-2.07007
0.527468,0.472532,-2.07071
0.527718,0.472282,-2.07135
0.527968,0.472032,-2.07199
0.528218,0.471782,-2.07263
0.528468,0.471532,-2.07327
0.528718,0.471282,-2.07391
0.528968,0.471032,-2.07455
0.529218,0.470782,-2.07519
0.529468,0.470532,-2.07583
0.529718,0.470282,-2.07647
0.529968,0.470032,-2.07711
0.530218,0.469782,-2.07775
0.530468,0.469532,-2.07839
0.530718,0.469282,-2.07903
0.530968,0.469032,-2.07967
0.531218,0.468782,-2.08031
0.531468,0.468532,-2.08094
0.531718,0.468282,-2.08158
0.531968,0.468032,-2.08222
0.532218,0.467782,-2.08286
0.532468,0.467532,-2.0835
0.532718,0.467282,-2.08414
0.532968,0.467032,-2.08478
0.533218,0.466782,-2.08542
0.533468,0.466532,-2.08605
0.533718,0.466282,-2.08669
0.533967,0.466033,-2.08733
0.534217,0.465783,-2.08797
0.534467,0.465533,-2.08861
0.534717,0.465283,-2.08925
0.534967,0.465033,-2.08988
0.535217,0.464783,-2.09052
0.535467,0.464533,-2.09116
0.535717,0.464283,-2.0918
0.535967,0.464033,-2.09244
0.536217,0.463783,-2.09307
0.536467,0.463533,-2.09371
0.536717,0.463283,-2.09435
0.536967,0.463033,-2.09499
0.537217,0.462783,-2.09562
0.537467,0.462533,-2.09626
0.537717,0.462283,-2.0969
0.537967,0.462033,-2.09754
0.538217,0.461783,-2.09817
0.538466,0.461534,-2.09881
0.538716,0.461284,-2.09945
0.538966,0.461034,-2.10009
0.539216,0.460784,-2.10072
0.539466,0.460534,-2.10136
0.539716,0.460284,-2.102
0.539966,0.460034,-2.10263
0.540216,0.459784,-2.10327
0.540466,0.459534,-2.10391
0.540716,0.459284,-2.10455
0.540966,0.459034,-2.10518
0.541216,0.458784,-2.10582
0.541466,0.458534,-2.10646
0.541716,0.458284,-2.10709
0.541965,0.458035,-2.10773
0.542215,0.457785,-2.10836
0.542465,0.457535,-2.109
0.542715,0.457285,-2.10964
0.542965,0.457035,-2.11027
0.543215,0.456785,-2.11091
0.543465,0.456535,-2.11155
0.543715,0.456285,-2.11218
0.543965,0.456035,-2.11282
0.544215,0.455785,-2.11345
0.544465,0.455535,-2.11409
0.544715,0.455285,-2.11473
0.544964,0.455036,-2.11536
0.545214,0.454786,-2.116
0.545464,0.454536,-2.11663
0.545714,0.454286,-2.11727
0.545964,0.454036,-2.11791
0.546214,0.453786,-2.11854
0.546464,0.453536,-2.11918
0.546714,0.453286,-2.11981
0.546964,0.453036,-2.12045
0.547214,0.452786,-2.12108
0.547463,0.452537,-2.12172
0.547713,0.452287,-2.12235
0.547963,0.452037,-2.12299
0.548213,0.451787,-2.12362
0.548463,0.451537,-2.12426
0.548713,0.451287,-2.12489
0.548963,0.451037,-2.12553
0.549213,0.450787,-2.12616
0.549463,0.450537,-2.1268
0.549712,0.450288,-2.12743
0.549962,0.450038,-2.12807
0.550212,0.449788,-2.1287
0.550462,0.449538,-2.12934
0.550712,0.449288,-2.12997
0.550962,0.449038,-2.13061
0.551212,0.448788,-2.13124
0.551462,0.448538,-2.13188
0.551711,0.448289,-2.13251
0.551961,0.448039,-2.13315
0.552211,0.447789,-2.13378
0.552461,0.447539,-2.13441
0.552711,0.447289,-2.13505
0.552961,0.447039,-2.13568
0.553211,0.446789,-2.13632
0.55346,0.44654,-2.13695
0.55371,0.44629,-2.13758
0.55396,0.44604,-2.13822
0.55421,0.44579,-2.13885
0.55446,0.44554,-2.13949
0.55471,0.44529,-2.14012
0.55496,0.44504,-2.14075
0.555209,0.444791,-2.14139
0.555459,0.444541,-2.14202
0.555709,0.444291,-2.14265
0.555959,0.444041,-2.14329
0.556209,0.443791,-2.14392
0.556459,0.443541,-2.14455
0.556709,0.443291,-2.14519
0.556958,0.443042,-2.14582
0.557208,0.442792,-2.14645
0.557458,0.442542,-2.14709
0.557708,0.442292,-2.14772
0.557958,0.442042,-2.14835
0.558208,0.441792,-2.14899
0.558457,0.441543,-2.14962
0.558707,0.441293,-2.15025
0.558957,0.441043,-2.15088
0.559207,0.440793,-2.15152
0.559457,0.440543,-2.15215
0.559707,0.440293,-2.15278
0.559956,0.440044,-2.15342
0.560206,0.439794,-2.15405
0.560456,0.439544,-2.15468
0.560706,0.439294,-2.15531
0.560956,0.439044,-2.15594
0.561206,0.438794,-2.15658
0.561455,0.438545,-2.15721
0.561705,0.438295,-2.15784
0.561955,0.438045,-2.15847
0.562205,0.437795,-2.15911
0.562455,0.437545,-2.15974
0.562704,0.437296,-2.16037
0.562954,0.437046,-2.161
0.563204,0.436796,-2.16163
0.563454,0.436546,-2.16227
0.563704,0.436296,-2.1629
0.563953,0.436047,-2.16353
0.564203,0.435797,-2.16416
0.564453,0.435547,-2.16479
0.564703,0.435297,-2.16542
0.564953,0.435047,-2.16606
0.565202,0.434798,-2.16669
0.565452,0.434548,-2.16732
0.565702,0.434298,-2.16795
0.565952,0.434048,-2.16858
0.566202,0.433798,-2.16921
0.566451,0.433549,-2.16984
0.566701,0.433299,-2.17047
0.566951,0.433049,-2.17111
0.567201,0.432799,-2.17174
0.56745,0.43255,-2.17237
0.5677,0.4323,-2.173
0.56795,0.43205,-2.17363
0.5682,0.4318,-2.17426
0.56845,0.43155,-2.17489
0.568699,0.431301,-2.17552
0.568949,0.431051,-2.17615
0.569199,0.430801,-2.17678
0.569449,0.430551,-2.17741
0.569698,0.430302,-2.17804
0.569948,0.430052,-2.17868
0.570198,0.429802,-2.17931
0.570448,0.429552,-2.17994
0.570697,0.429303,-2.18057
0.570947,0.429053,-2.1812
0.571197,0.428803,-2.18183
0.571447,0.428553,-2.18246
0.571696,0.428304,-2.18309
0.571946,0.428054,-2.18372
0.572196,0.427804,-2.18435
0.572446,0.427554,-2.18498
0.572695,0.427305,-2.18561
0.572945,0.427055,-2.18624
0.573195,0.426805,-2.18687
0.573445,0.426555,-2.1875
0.573694,0.426306,-2.18813
0.573944,0.426056,-2.18876
0.574194,0.425806,-2.18939
0.574444,0.425556,-2.19001
0.574693,0.425307,-2.19064
0.574943,0.425057,-2.19127
0.575193,0.424807,-2.1919
0.575443,0.424557,-2.19253
0.575692,0.424308,-2.19316
0.575942,0.424058,-2.19379
0.576192,0.423808,-2.19442
0.576441,0.423559,-2.19505
0.576691,0.423309,-2.19568
0.576941,0.423059,-2.19631
0.577191,0.422809,-2.19694
0.57744,0.42256,-2.19757
0.57769,0.42231,-2.19819
0.57794,0.42206,-2.19882
0.578189,0.421811,-2.19945
0.578439,0.421561,-2.20008
0.578689,0.421311,-2.20071
0.578938,0.421062,-2.20134
0.579188,0.420812,-2.20197
0.579438,0.420562,-2.20259
0.579688,0.420312,-2.20322
0.579937,0.420063,-2.20385
0.580187,0.419813,-2.20448
0.580437,0.419563,-2.20511
0.580686,0.419314,-2.20574
0.580936,0.419064,-2.20636
0.581186,0.418814,-2.20699
0.581435,0.418565,-2.20762
0.581685,0.418315,-2.20825
0.581935,0.418065,-2.20888
0.582184,0.417816,-2.2095
0.582434,0.417566,-2.21013
0.582684,0.417316,-2.21076
0.582933,0.417067,-2.21139
0.583183,0.416817,-2.21202
0.583433,0.416567,-2.21264
0.583682,0.416318,-2.21327
0.583932,0.416068,-2.2139
0.584182,0.415818,-2.21453
0.584431,0.415569,-2.21515
0.584681,0.415319,-2.21578
0.584931,0.415069,-2.21641
0.58518,0.41482,-2.21704
0.58543,0.41457,-2.21766
0.58568,0.41432,-2.21829
0.585929,0.414071,-2.21892
0.586179,0.413821,-2.21954
0.586429,0.413571,-2.22017
0.586678,0.413322,-2.2208
0.586928,0.413072,-2.22143
0.587177,0.412823,-2.22205
0.587427,0.412573,-2.22268
0.587677,0.412323,-2.22331
0.587926,0.412074,-2.22393
0.588176,0.411824,-2.22456
0.588426,0.411574,-2.22519
0.588675,0.411325,-2.22581
0.588925,0.411075,-2.22644
0.589175,0.410825,-2.22707
0.589424,0.410576,-2.22769
0.589674,0.410326,-2.22832
0.589923,0.410077,-2.22895
0.590173,0.409827,-2.22957
0.590423,0.409577,-2.2302
0.590672,0.409328,-2.23082
0.590922,0.409078,-2.23145
0.591171,0.408829,-2.23208
0.591421,0.408579,-2.2327
0.591671,0.408329,-2.23333
0.59192,0.40808,-2.23395
0.59217,0.40783,-2.23458
0.592419,0.407581,-2.23521
0.592669,0.407331,-2.23583
0.592919,0.407081,-2.23646
0.593168,0.406832,-2.23708
0.593418,0.406582,-2.23771
0.593667,0.406333,-2.23834
0.593917,0.406083,-2.23896
0.594166,0.405834,-2.23959
0.594416,0.405584,-2.24021
0.594666,0.405334,-2.24084
0.594915,0.405085,-2.24146
0.595165,0.404835,-2.24209
0.595414,0.404586,-2.24271
0.595664,0.404336,-2.24334
0.595913,0.404087,-2.24396
0.596163,0.403837,-2.24459
0.596413,0.403587,-2.24521
0.596662,0.403338,-2.24584
0.596912,0.403088,-2.24646
0.597161,0.402839,-2.24709
0.597411,0.402589,-2.24771
0.59766,0.40234,-2.24834
0.59791,0.40209,-2.24896
0.598159,0.401841,-2.24959
0.598409,0.401591,-2.25021
0.598659,0.401341,-2.25084
0.598908,0.401092,-2.25146
0.599158,0.400842,-2.25209
0.599407,0.400593,-2.25271
0.599657,0.400343,-2.25334
0.599906,0.400094,-2.25396
0.600156,0.399844,-2.25458
0.600405,0.399595,-2.25521
0.600655,0.399345,-2.25583
0.600904,0.399096,-2.25646
0.601154,0.398846,-2.25708
0.601403,0.398597,-2.2577
0.601653,0.398347,-2.25833
0.601902,0.398098,-2.25895
0.602152,0.397848,-2.25958
0.602401,0.397599,-2.2602
0.602651,0.397349,-2.26082
0.6029,0.3971,-2.26145
0.60315,0.39685,-2.26207
0.603399,0.396601,-2.2627
0.603649,0.396351,-2.26332
0.603898,0.396102,-2.26394
0.604148,0.395852,-2.26457
0.604397,0.395603,-2.26519
0.604647,0.395353,-2.26581
0.604896,0.395104,-2.26644
0.605146,0.394854,-2.26706
0.605395,0.394605,-2.26768
0.605645,0.394355,-2.26831
0.605894,0.394106,-2.26893
0.606144,0.393856,-2.26955
0.606393,0.393607,-2.27018
0.606643,0.393357,-2.2708
0.606892,0.393108,-2.27142
0.607142,0.392858,-2.27205
0.607391,0.392609,-2.27267
0.607641,0.392359,-2.27329
0.60789,0.39211,-2.27391
0.608139,0.391861,-2.27454
0.608389,0.391611,-2.27516
0.608638,0.391362,-2.27578
0.608888,0.391112,-2.27641
0.609137,0.390863,-2.27703
0.609387,0.390613,-2.27765
0.609636,0.390364,-2.27827
0.609886,0.390114,-2.2789
0.610135,0.389865,-2.27952
0.610384,0.389616,-2.28014
0.610634,0.389366,-2.28076
0.610883,0.389117,-2.28138
0.611133,0.388867,-2.28201
0.611382,0.388618,-2.28263
0.611632,0.388368,-2.28325
0.611881,0.388119,-2.28387
0.61213,0.38787,-2.2845
0.61238,0.38762,-2.28512
0.612629,0.387371,-2.28574
0.612879,0.387121,-2.28636
0.613128,0.386872,-2.28698
0.613378,0.386622,-2.2876
0.613627,0.386373,-2.28823
0.613876,0.386124,-2.28885
0.614126,0.385874,-2.28947
0.614375,0.385625,-2.29009
0.614625,0.385375,-2.29071
0.614874,0.385126,-2.29133
0.615123,0.384877,-2.29196
0.615373,0.384627,-2.29258
0.615622,0.384378,-2.2932
0.615871,0.384129,-2.29382
0.616121,0.383879,-2.29444
0.61637,0.38363,-2.29506
0.61662,0.38338,-2.29568
0.616869,0.383131,-2.2963
0.617118,0.382882,-2.29693
0.617368,0.382632,-2.29755
0.617617,0.382383,-2.29817
0.617866,0.382134,-2.29879
0.618116,0.381884,-2.29941
0.618365,0.381635,-2.30003
0.618615,0.381385,-2.30065
0.618864,0.381136,-2.30127
0.619113,0.380887,-2.30189
0.619363,0.380637,-2.30251
0.619612,0.380388,-2.30313
0.619861,0.380139,-2.30375
0.620111,0.379889,-2.30437
0.62036,0.37964,-2.305
0.620609,0.379391,-2.30562
0.620859,0.379141,-2.30624
0.621108,0.378892,-2.30686
0.621357,0.378643,-2.30748
0.621607,0.378393,-2.3081
0.621856,0.378144,-2.30872
0.622105,0.377895,-2.30934
0.622355,0.377645,-2.30996
0.622604,0.377396,-2.31058
0.622853,0.377147,-2.3112
0.623103,0.376897,-2.31182
0.623352,0.376648,-2.31244
0.623601,0.376399,-2.31306
0.623851,0.376149,-2.31368
0.6241,0.3759,-2.3143
0.624349,0.375651,-2.31492
0.624598,0.375402,-2.31554
0.624848,0.375152,-2.31616
0.625097,0.374903,-2.31678
0.625346,0.374654,-2.31739
0.625596,0.374404,-2.31801
0.625845,0.374155,-2.31863
0.626094,0.373906,-2.31925
0.626343,0.373657,-2.31987
0.626593,0.373407,-2.32049
0.626842,0.373158,-2.32111
0.627091,0.372909,-2.32173
0.627341,0.372659,-2.32235
0.62759,0.37241,-2.32297
0.627839,0.372161,-2.32359
0.628088,0.371912,-2.32421
0.628338,0.371662,-2.32483
0.628587,0.371413,-2.32544
0.628836,0.371164,-2.32606
0.629085,0.370915,-2.32668
0.629335,0.370665,-2.3273
0.629584,0.370416,-2.32792
0.629833,0.370167,-2.32854
0.630082,0.369918,-2.32916
0.630332,0.369668,-2.32978
0.630581,0.369419,-2.33039
0.63083,0.36917,-2.33101
0.631079,0.368921,-2.33163
0.631329,0.368671,-2.33225
0.631578,0.368422,-2.33287
0.631827,0.368173,-2.33349
0.632076,0.367924,-2.33411
0.632325,0.367675,-2.33472
0.632575,0.367425,-2.33534
0.632824,0.367176,-2.33596
0.633073,0.366927,-2.33658
0.633322,0.366678,-2.3372
0.633572,0.366428,-2.33781
0.633821,0.366179,-2.33843
0.63407,0.36593,-2.33905
0.634319,0.365681,-2.33967
0.634568,0.365432,-2.34029
0.634818,0.365182,-2.3409
0.635067,0.364933,-2.34152
0.635316,0.364684,-2.34214
0.635565,0.364435,-2.34276
0.635814,0.364186,-2.34337
0.636063,0.363937,-2.34399
0.636313,0.363687,-2.34461
0.636562,0.363438,-2.34523
0.636811,0.363189,-2.34584
0.63706,0.36294,-2.34646
0.637309,0.362691,-2.34708
0.637559,0.362441,-2.3477
0.637808,0.362192,-2.34831
0.638057,0.361943,-2.34893
0.638306,0.361694,-2.34955
0.638555,0.361445,-2.35017
0.638804,0.361196,-2.35078
0.639053,0.360947,-2.3514
0.639303,0.360697,-2.35202
0.639552,0.360448,-2.35263
0.639801,0.360199,-2.35325
0.64005,0.35995,-2.35387
0.640299,0.359701,-2.35448
0.640548,0.359452,-2.3551
0.640797,0.359203,-2.35572
0.641047,0.358953,-2.35633
0.641296,0.358704,-2.35695
0.641545,0.358455,-2.35757
0.641794,0.358206,-2.35818
0.642043,0.357957,-2.3588
0.642292,0.357708,-2.35942
0.642541,0.357459,-2.36003
0.64279,0.35721,-2.36065
0.64304,0.35696,-2.36127
0.643289,0.356711,-2.36188
0.643538,0.356462,-2.3625
0.643787,0.356213,-2.36311
0.644036,0.355964,-2.36373
0.644285,0.355715,-2.36435
0.644534,0.355466,-2.36496
0.644783,0.355217,-2.36558
0.645032,0.354968,-2.36619
0.645281,0.354719,-2.36681
0.64553,0.35447,-2.36743
0.64578,0.35422,-2.36804
0.646029,0.353971,-2.36866
0.646278,0.353722,-2.36927
0.646527,0.353473,-2.36989
0.646776,0.353224,-2.37051
0.647025,0.352975,-2.37112
0.647274,0.352726,-2.37174
0.647523,0.352477,-2.37235
0.647772,0.352228,-2.37297
0.648021,0.351979,-2.37358
0.64827,0.35173,-2.3742
0.648519,0.351481,-2.37481
0.648768,0.351232,-2.37543
0.649017,0.350983,-2.37604
0.649266,0.350734,-2.37666
0.649515,0.350485,-2.37727
0.649764,0.350236,-2.37789
0.650013,0.349987,-2.37851
0.650262,0.349738,-2.37912
0.650511,0.349489,-2.37974
0.650761,0.349239,-2.38035
0.65101,0.34899,-2.38097
0.651259,0.348741,-2.38158
0.651508,0.348492,-2.38219
0.651757,0.348243,-2.38281
0.652006,0.347994,-2.38342
0.652255,0.347745,-2.38404
0.652504,0.347496,-2.38465
0.652753,0.347247,-2.38527
0.653002,0.346998,-2.38588
0.653251,0.346749,-2.3865
0.6535,0.3465,-2.38711
0.653749,0.346251,-2.38773
0.653998,0.346002,-2.38834
0.654247,0.345753,-2.38895
0.654496,0.345504,-2.38957
0.654745,0.345255,-2.39018
0.654993,0.345007,-2.3908
0.655242,0.344758,-2.39141
0.655491,0.344509,-2.39203
0.65574,0.34426,-2.39264
0.655989,0.344011,-2.39325
0.656238,0.343762,-2.39387
0.656487,0.343513,-2.39448
0.656736,0.343264,-2.3951
0.656985,0.343015,-2.39571
0.657234,0.342766,-2.39632
0.657483,0.342517,-2.39694
0.657732,0.342268,-2.39755
0.657981,0.342019,-2.39817
0.65823,0.34177,-2.39878
0.658479,0.341521,-2.39939
0.658728,0.341272,-2.40001
0.658977,0.341023,-2.40062
0.659226,0.340774,-2.40123
0.659475,0.340525,-2.40185
0.659724,0.340276,-2.40246
0.659972,0.340028,-2.40307
0.660221,0.339779,-2.40369
0.66047,0.33953,-2.4043
0.660719,0.339281,-2.40491
0.660968,0.339032,-2.40553
0.661217,0.338783,-2.40614
0.661466,0.338534,-2.40675
0.661715,0.338285,-2.40737
0.661964,0.338036,-2.40798
0.662213,0.337787,-2.40859
0.662461,0.337539,-2.4092
0.66271,0.33729,-2.40982
0.662959,0.337041,-2.41043
0.663208,0.336792,-2.41104
0.663457,0.336543,-2.41166
0.663706,0.336294,-2.41227
0.663955,0.336045,-2.41288
0.664204,0.335796,-2.41349
0.664452,0.335548,-2.41411
0.664701,0.335299,-2.41472
0.66495,0.33505,-2.41533
0.665199,0.334801,-2.41594
0.665448,0.334552,-2.41656
0.665697,0.334303,-2.41717
0.665946,0.334054,-2.41778
0.666194,0.333806,-2.41839
0.666443,0.333557,-2.41901
0.666692,0.333308,-2.41962
0.666941,0.333059,-2.42023
0.66719,0.33281,-2.42084
0.667439,0.332561,-2.42145
0.667688,0.332312,-2.42207
0.667936,0.332064,-2.42268
0.668185,0.331815,-2.42329
0.668434,0.331566,-2.4239
0.668683,0.331317,-2.42451
0.668932,0.331068,-2.42513
0.66918,0.33082,-2.42574
0.669429,0.330571,-2.42635
0.669678,0.330322,-2.42696
0.669927,0.330073,-2.42757
0.670176,0.329824,-2.42818
0.670424,0.329576,-2.4288
0.670673,0.329327,-2.42941
0.670922,0.329078,-2.43002
0.671171,0.328829,-2.43063
0.67142,0.32858,-2.43124
0.671668,0.328332,-2.43185
0.671917,0.328083,-2.43246
0.672166,0.327834,-2.43308
0.672415,0.327585,-2.43369
0.672664,0.327336,-2.4343
0.672912,0.327088,-2.43491
0.673161,0.326839,-2.43552
0.67341,0.32659,-2.43613
0.673659,0.326341,-2.43674
0.673907,0.326093,-2.43735
0.674156,0.325844,-2.43797
0.674405,0.325595,-2.43858
0.674654,0.325346,-2.43919
0.674902,0.325098,-2.4398
0.675151,0.324849,-2.44041
0.6754,0.3246,-2.44102
0.675649,0.324351,-2.44163
0.675897,0.324103,-2.44224
0.676146,0.323854,-2.44285
0.676395,0.323605,-2.44346
0.676643,0.323357,-2.44407
0.676892,0.323108,-2.44468
0.677141,0.322859,-2.44529
0.67739,0.32261,-2.4459
0.677638,0.322362,-2.44651
0.677887,0.322113,-2.44712
0.678136,0.321864,-2.44774
0.678384,0.321616,-2.44835
0.678633,0.321367,-2.44896
0.678882,0.321118,-2.44957
