x,y,z
-0.14837,1.14837,3.5604
-0.148612,1.14861,3.56095
-0.148854,1.14885,3.56151
-0.149097,1.1491,3.56207
-0.149339,1.14934,3.56263
-0.149581,1.14958,3.56319
-0.149823,1.14982,3.56375
-0.150065,1.15006,3.5643
-0.150307,1.15031,3.56486
-0.150549,1.15055,3.56542
-0.150791,1.15079,3.56598
-0.151033,1.15103,3.56654
-0.151275,1.15128,3.56709
-0.151518,1.15152,3.56765
-0.15176,1.15176,3.56821
-0.152002,1.152,3.56877
-0.152244,1.15224,3.56933
-0.152486,1.15249,3.56988
-0.152728,1.15273,3.57044
-0.15297,1.15297,3.571
-0.153212,1.15321,3.57156
-0.153454,1.15345,3.57212
-0.153696,1.1537,3.57267
-0.153938,1.15394,3.57323
-0.15418,1.15418,3.57379
-0.154422,1.15442,3.57435
-0.154664,1.15466,3.57491
-0.154906,1.15491,3.57546
-0.155148,1.15515,3.57602
-0.15539,1.15539,3.57658
-0.155632,1.15563,3.57714
-0.155874,1.15587,3.57769
-0.156116,1.15612,3.57825
-0.156358,1.15636,3.57881
-0.1566,1.1566,3.57937
-0.156842,1.15684,3.57993
-0.157084,1.15708,3.58048
-0.157326,1.15733,3.58104
-0.157568,1.15757,3.5816
-0.15781,1.15781,3.58216
-0.158052,1.15805,3.58271
-0.158294,1.15829,3.58327
-0.158536,1.15854,3.58383
-0.158778,1.15878,3.58439
-0.15902,1.15902,3.58494
-0.159262,1.15926,3.5855
-0.159504,1.1595,3.58606
-0.159746,1.15975,3.58662
-0.159988,1.15999,3.58717
-0.16023,1.16023,3.58773
-0.160472,1.16047,3.58829
-0.160714,1.16071,3.58885
-0.160956,1.16096,3.5894
-0.161198,1.1612,3.58996
-0.16144,1.16144,3.59052
-0.161682,1.16168,3.59108
-0.161924,1.16192,3.59163
-0.162166,1.16217,3.59219
-0.162408,1.16241,3.59275
-0.16265,1.16265,3.59331
-0.162892,1.16289,3.59386
-0.163133,1.16313,3.59442
-0.163375,1.16338,3.59498
-0.163617,1.16362,3.59553
-0.163859,1.16386,3.59609
-0.164101,1.1641,3.59665
-0.164343,1.16434,3.59721
-0.164585,1.16458,3.59776
-0.164827,1.16483,3.59832
-0.165069,1.16507,3.59888
-0.165311,1.16531,3.59943
-0.165553,1.16555,3.59999
-0.165794,1.16579,3.60055
-0.166036,1.16604,3.6011
-0.166278,1.16628,3.60166
-0.16652,1.16652,3.60222
-0.166762,1.16676,3.60278
-0.167004,1.167,3.60333
-0.167246,1.16725,3.60389
-0.167488,1.16749,3.60445
-0.167729,1.16773,3.605
-0.167971,1.16797,3.60556
-0.168213,1.16821,3.60612
-0.168455,1.16845,3.60667
-0.168697,1.1687,3.60723
-0.168939,1.16894,3.60779
-0.169181,1.16918,3.60834
-0.169422,1.16942,3.6089
-0.169664,1.16966,3.60946
-0.169906,1.16991,3.61002
-0.170148,1.17015,3.61057
-0.17039,1.17039,3.61113
-0.170632,1.17063,3.61169
-0.170873,1.17087,3.61224
-0.171115,1.17112,3.6128
-0.171357,1.17136,3.61336
-0.171599,1.1716,3.61391
-0.171841,1.17184,3.61447
-0.172082,1.17208,3.61502
-0.172324,1.17232,3.61558
-0.172566,1.17257,3.61614
-0.172808,1.17281,3.61669
-0.17305,1.17305,3.61725
-0.173291,1.17329,3.61781
-0.173533,1.17353,3.61836
-0.173775,1.17377,3.61892
-0.174017,1.17402,3.61948
-0.174258,1.17426,3.62003
-0.1745,1.1745,3.62059
-0.174742,1.17474,3.62115
-0.174984,1.17498,3.6217
-0.175226,1.17523,3.62226
-0.175467,1.17547,3.62282
-0.175709,1.17571,3.62337
-0.175951,1.17595,3.62393
-0.176193,1.17619,3.62448
-0.176434,1.17643,3.62504
-0.176676,1.17668,3.6256
-0.176918,1.17692,3.62615
-0.17716,1.17716,3.62671
-0.177401,1.1774,3.62727
-0.177643,1.17764,3.62782
-0.177885,1.17788,3.62838
-0.178126,1.17813,3.62893
-0.178368,1.17837,3.62949
-0.17861,1.17861,3.63005
-0.178852,1.17885,3.6306
-0.179093,1.17909,3.63116
-0.179335,1.17934,3.63171
-0.179577,1.17958,3.63227
-0.179818,1.17982,3.63283
-0.18006,1.18006,3.63338
-0.180302,1.1803,3.63394
-0.180544,1.18054,3.63449
-0.180785,1.18079,3.63505
-0.181027,1.18103,3.63561
-0.181269,1.18127,3.63616
-0.18151,1.18151,3.63672
-0.181752,1.18175,3.63727
-0.181994,1.18199,3.63783
-0.182235,1.18224,3.63839
-0.182477,1.18248,3.63894
-0.182719,1.18272,3.6395
-0.18296,1.18296,3.64005
-0.183202,1.1832,3.64061
-0.183444,1.18344,3.64117
-0.183685,1.18369,3.64172
-0.183927,1.18393,3.64228
-0.184169,1.18417,3.64283
-0.18441,1.18441,3.64339
-0.184652,1.18465,3.64394
-0.184893,1.18489,3.6445
-0.185135,1.18514,3.64506
-0.185377,1.18538,3.64561
-0.185618,1.18562,3.64617
-0.18586,1.18586,3.64672
-0.186102,1.1861,3.64728
-0.186343,1.18634,3.64783
-0.186585,1.18658,3.64839
-0.186826,1.18683,3.64894
-0.187068,1.18707,3.6495
-0.18731,1.18731,3.65006
-0.187551,1.18755,3.65061
-0.187793,1.18779,3.65117
-0.188034,1.18803,3.65172
-0.188276,1.18828,3.65228
-0.188518,1.18852,3.65283
-0.188759,1.18876,3.65339
-0.189001,1.189,3.65394
-0.189242,1.18924,3.6545
-0.189484,1.18948,3.65505
-0.189725,1.18973,3.65561
-0.189967,1.18997,3.65617
-0.190209,1.19021,3.65672
-0.19045,1.19045,3.65728
-0.190692,1.19069,3.65783
-0.190933,1.19093,3.65839
-0.191175,1.19117,3.65894
-0.191416,1.19142,3.6595
-0.191658,1.19166,3.66005
-0.191899,1.1919,3.66061
-0.192141,1.19214,3.66116
-0.192383,1.19238,3.66172
-0.192624,1.19262,3.66227
-0.192866,1.19287,3.66283
-0.193107,1.19311,3.66338
-0.193349,1.19335,3.66394
-0.19359,1.19359,3.66449
-0.193832,1.19383,3.66505
-0.194073,1.19407,3.6656
-0.194315,1.19431,3.66616
-0.194556,1.19456,3.66671
-0.194798,1.1948,3.66727
-0.195039,1.19504,3.66782
-0.195281,1.19528,3.66838
-0.195522,1.19552,3.66893
-0.195764,1.19576,3.66949
-0.196005,1.19601,3.67004
-0.196247,1.19625,3.6706
-0.196488,1.19649,3.67115
-0.19673,1.19673,3.67171
-0.196971,1.19697,3.67226
-0.197213,1.19721,3.67282
-0.197454,1.19745,3.67337
-0.197695,1.1977,3.67393
-0.197937,1.19794,3.67448
-0.198178,1.19818,3.67504
-0.19842,1.19842,3.67559
-0.198661,1.19866,3.67615
-0.198903,1.1989,3.6767
-0.199144,1.19914,3.67726
-0.199386,1.19939,3.67781
-0.199627,1.19963,3.67836
-0.199869,1.19987,3.67892
-0.20011,1.20011,3.67947
-0.200351,1.20035,3.68003
-0.200593,1.20059,3.68058
-0.200834,1.20083,3.68114
-0.201076,1.20108,3.68169
-0.201317,1.20132,3.68225
-0.201559,1.20156,3.6828
-0.2018,1.2018,3.68336
-0.202041,1.20204,3.68391
-0.202283,1.20228,3.68446
-0.202524,1.20252,3.68502
-0.202766,1.20277,3.68557
-0.203007,1.20301,3.68613
-0.203248,1.20325,3.68668
-0.20349,1.20349,3.68724
-0.203731,1.20373,3.68779
-0.203972,1.20397,3.68835
-0.204214,1.20421,3.6889
-0.204455,1.20446,3.68945
-0.204697,1.2047,3.69001
-0.204938,1.20494,3.69056
-0.205179,1.20518,3.69112
-0.205421,1.20542,3.69167
-0.205662,1.20566,3.69223
-0.205903,1.2059,3.69278
-0.206145,1.20614,3.69333
-0.206386,1.20639,3.69389
-0.206627,1.20663,3.69444
-0.206869,1.20687,3.695
-0.20711,1.20711,3.69555
-0.207352,1.20735,3.6961
-0.207593,1.20759,3.69666
-0.207834,1.20783,3.69721
-0.208076,1.20808,3.69777
-0.208317,1.20832,3.69832
-0.208558,1.20856,3.69888
-0.208799,1.2088,3.69943
-0.209041,1.20904,3.69998
-0.209282,1.20928,3.70054
-0.209523,1.20952,3.70109
-0.209765,1.20976,3.70165
-0.210006,1.21001,3.7022
-0.210247,1.21025,3.70275
-0.210489,1.21049,3.70331
-0.21073,1.21073,3.70386
-0.210971,1.21097,3.70441
-0.211213,1.21121,3.70497
-0.211454,1.21145,3.70552
-0.211695,1.2117,3.70608
-0.211936,1.21194,3.70663
-0.212178,1.21218,3.70718
-0.212419,1.21242,3.70774
-0.21266,1.21266,3.70829
-0.212901,1.2129,3.70885
-0.213143,1.21314,3.7094
-0.213384,1.21338,3.70995
-0.213625,1.21363,3.71051
-0.213866,1.21387,3.71106
-0.214108,1.21411,3.71161
-0.214349,1.21435,3.71217
-0.21459,1.21459,3.71272
-0.214831,1.21483,3.71327
-0.215073,1.21507,3.71383
-0.215314,1.21531,3.71438
-0.215555,1.21556,3.71494
-0.215796,1.2158,3.71549
-0.216038,1.21604,3.71604
-0.216279,1.21628,3.7166
-0.21652,1.21652,3.71715
-0.216761,1.21676,3.7177
-0.217003,1.217,3.71826
-0.217244,1.21724,3.71881
-0.217485,1.21748,3.71936
-0.217726,1.21773,3.71992
-0.217967,1.21797,3.72047
-0.218209,1.21821,3.72102
-0.21845,1.21845,3.72158
-0.218691,1.21869,3.72213
-0.218932,1.21893,3.72268
-0.219173,1.21917,3.72324
-0.219414,1.21941,3.72379
-0.219656,1.21966,3.72434
-0.219897,1.2199,3.7249
-0.220138,1.22014,3.72545
-0.220379,1.22038,3.726
-0.22062,1.22062,3.72656
-0.220862,1.22086,3.72711
-0.221103,1.2211,3.72766
-0.221344,1.22134,3.72822
-0.221585,1.22158,3.72877
-0.221826,1.22183,3.72932
-0.222067,1.22207,3.72988
-0.222308,1.22231,3.73043
-0.22255,1.22255,3.73098
-0.222791,1.22279,3.73153
-0.223032,1.22303,3.73209
-0.223273,1.22327,3.73264
-0.223514,1.22351,3.73319
-0.223755,1.22376,3.73375
-0.223996,1.224,3.7343
-0.224237,1.22424,3.73485
-0.224479,1.22448,3.73541
-0.22472,1.22472,3.73596
-0.224961,1.22496,3.73651
-0.225202,1.2252,3.73706
-0.225443,1.22544,3.73762
-0.225684,1.22568,3.73817
-0.225925,1.22593,3.73872
-0.226166,1.22617,3.73928
-0.226407,1.22641,3.73983
-0.226649,1.22665,3.74038
-0.22689,1.22689,3.74093
-0.227131,1.22713,3.74149
-0.227372,1.22737,3.74204
-0.227613,1.22761,3.74259
-0.227854,1.22785,3.74315
-0.228095,1.22809,3.7437
-0.228336,1.22834,3.74425
-0.228577,1.22858,3.7448
-0.228818,1.22882,3.74536
-0.229059,1.22906,3.74591
-0.2293,1.2293,3.74646
-0.229541,1.22954,3.74701
-0.229782,1.22978,3.74757
-0.230023,1.23002,3.74812
-0.230264,1.23026,3.74867
-0.230506,1.23051,3.74923
-0.230747,1.23075,3.74978
-0.230988,1.23099,3.75033
-0.231229,1.23123,3.75088
-0.23147,1.23147,3.75144
-0.231711,1.23171,3.75199
-0.231952,1.23195,3.75254
-0.232193,1.23219,3.75309
-0.232434,1.23243,3.75365
-0.232675,1.23267,3.7542
-0.232916,1.23292,3.75475
-0.233157,1.23316,3.7553
-0.233398,1.2334,3.75585
-0.233639,1.23364,3.75641
-0.23388,1.23388,3.75696
-0.234121,1.23412,3.75751
-0.234362,1.23436,3.75806
-0.234603,1.2346,3.75862
-0.234844,1.23484,3.75917
-0.235085,1.23508,3.75972
-0.235326,1.23533,3.76027
-0.235567,1.23557,3.76083
-0.235808,1.23581,3.76138
-0.236049,1.23605,3.76193
-0.23629,1.23629,3.76248
-0.23653,1.23653,3.76303
-0.236771,1.23677,3.76359
-0.237012,1.23701,3.76414
-0.237253,1.23725,3.76469
-0.237494,1.23749,3.76524
-0.237735,1.23774,3.76579
-0.237976,1.23798,3.76635
-0.238217,1.23822,3.7669
-0.238458,1.23846,3.76745
-0.238699,1.2387,3.768
-0.23894,1.23894,3.76856
-0.239181,1.23918,3.76911
-0.239422,1.23942,3.76966
-0.239663,1.23966,3.77021
-0.239904,1.2399,3.77076
-0.240145,1.24014,3.77131
-0.240385,1.24039,3.77187
-0.240626,1.24063,3.77242
-0.240867,1.24087,3.77297
-0.241108,1.24111,3.77352
-0.241349,1.24135,3.77407
-0.24159,1.24159,3.77463
-0.241831,1.24183,3.77518
-0.242072,1.24207,3.77573
-0.242313,1.24231,3.77628
-0.242554,1.24255,3.77683
-0.242794,1.24279,3.77739
-0.243035,1.24304,3.77794
-0.243276,1.24328,3.77849
-0.243517,1.24352,3.77904
-0.243758,1.24376,3.77959
-0.243999,1.244,3.78014
-0.24424,1.24424,3.7807
-0.24448,1.24448,3.78125
-0.244721,1.24472,3.7818
-0.244962,1.24496,3.78235
-0.245203,1.2452,3.7829
-0.245444,1.24544,3.78345
-0.245685,1.24568,3.78401
-0.245926,1.24593,3.78456
-0.246166,1.24617,3.78511
-0.246407,1.24641,3.78566
-0.246648,1.24665,3.78621
-0.246889,1.24689,3.78676
-0.24713,1.24713,3.78731
-0.247371,1.24737,3.78787
-0.247611,1.24761,3.78842
-0.247852,1.24785,3.78897
-0.248093,1.24809,3.78952
-0.248334,1.24833,3.79007
-0.248575,1.24857,3.79062
-0.248815,1.24882,3.79117
-0.249056,1.24906,3.79173
-0.249297,1.2493,3.79228
-0.249538,1.24954,3.79283
-0.249779,1.24978,3.79338
-0.250019,1.25002,3.79393
-0.25026,1.25026,3.79448
-0.250501,1.2505,3.79503
-0.250742,1.25074,3.79558
-0.250983,1.25098,3.79614
-0.251223,1.25122,3.79669
-0.251464,1.25146,3.79724
-0.251705,1.2517,3.79779
-0.251946,1.25195,3.79834
-0.252186,1.25219,3.79889
-0.252427,1.25243,3.79944
-0.252668,1.25267,3.79999
-0.252909,1.25291,3.80055
-0.253149,1.25315,3.8011
-0.25339,1.25339,3.80165
-0.253631,1.25363,3.8022
-0.253872,1.25387,3.80275
-0.254112,1.25411,3.8033
-0.254353,1.25435,3.80385
-0.254594,1.25459,3.8044
-0.254835,1.25483,3.80495
-0.255075,1.25508,3.8055
-0.255316,1.25532,3.80606
-0.255557,1.25556,3.80661
-0.255797,1.2558,3.80716
-0.256038,1.25604,3.80771
-0.256279,1.25628,3.80826
-0.25652,1.25652,3.80881
-0.25676,1.25676,3.80936
-0.257001,1.257,3.80991
-0.257242,1.25724,3.81046
-0.257482,1.25748,3.81101
-0.257723,1.25772,3.81156
-0.257964,1.25796,3.81212
-0.258204,1.2582,3.81267
-0.258445,1.25845,3.81322
-0.258686,1.25869,3.81377
-0.258926,1.25893,3.81432
-0.259167,1.25917,3.81487
-0.259408,1.25941,3.81542
-0.259648,1.25965,3.81597
-0.259889,1.25989,3.81652
-0.26013,1.26013,3.81707
-0.26037,1.26037,3.81762
-0.260611,1.26061,3.81817
-0.260852,1.26085,3.81872
-0.261092,1.26109,3.81927
-0.261333,1.26133,3.81982
-0.261574,1.26157,3.82038
-0.261814,1.26181,3.82093
-0.262055,1.26205,3.82148
-0.262296,1.2623,3.82203
-0.262536,1.26254,3.82258
-0.262777,1.26278,3.82313
-0.263017,1.26302,3.82368
-0.263258,1.26326,3.82423
-0.263499,1.2635,3.82478
-0.263739,1.26374,3.82533
-0.26398,1.26398,3.82588
-0.264221,1.26422,3.82643
-0.264461,1.26446,3.82698
-0.264702,1.2647,3.82753
-0.264942,1.26494,3.82808
-0.265183,1.26518,3.82863
-0.265424,1.26542,3.82918
-0.265664,1.26566,3.82973
-0.265905,1.2659,3.83028
-0.266145,1.26615,3.83083
-0.266386,1.26639,3.83138
-0.266626,1.26663,3.83193
-0.266867,1.26687,3.83248
-0.267108,1.26711,3.83303
-0.267348,1.26735,3.83358
-0.267589,1.26759,3.83413
-0.267829,1.26783,3.83468
-0.26807,1.26807,3.83523
-0.26831,1.26831,3.83578
-0.268551,1.26855,3.83633
-0.268792,1.26879,3.83688
-0.269032,1.26903,3.83743
-0.269273,1.26927,3.83798
-0.269513,1.26951,3.83853
-0.269754,1.26975,3.83908
-0.269994,1.26999,3.83963
-0.270235,1.27023,3.84018
-0.270475,1.27048,3.84073
-0.270716,1.27072,3.84128
-0.270956,1.27096,3.84183
-0.271197,1.2712,3.84238
-0.271437,1.27144,3.84293
-0.271678,1.27168,3.84348
-0.271918,1.27192,3.84403
-0.272159,1.27216,3.84458
-0.272399,1.2724,3.84513
-0.27264,1.27264,3.84568
-0.27288,1.27288,3.84623
-0.273121,1.27312,3.84678
-0.273361,1.27336,3.84733
-0.273602,1.2736,3.84788
-0.273842,1.27384,3.84843
-0.274083,1.27408,3.84898
-0.274323,1.27432,3.84953
-0.274564,1.27456,3.85008
-0.274804,1.2748,3.85063
-0.275045,1.27504,3.85118
-0.275285,1.27529,3.85173
-0.275526,1.27553,3.85228
-0.275766,1.27577,3.85283
-0.276007,1.27601,3.85338
-0.276247,1.27625,3.85393
-0.276488,1.27649,3.85448
-0.276728,1.27673,3.85503
-0.276968,1.27697,3.85558
-0.277209,1.27721,3.85613
-0.277449,1.27745,3.85668
-0.27769,1.27769,3.85723
-0.27793,1.27793,3.85778
-0.278171,1.27817,3.85833
-0.278411,1.27841,3.85888
-0.278652,1.27865,3.85943
-0.278892,1.27889,3.85998
-0.279132,1.27913,3.86052
-0.279373,1.27937,3.86107
-0.279613,1.27961,3.86162
-0.279854,1.27985,3.86217
-0.280094,1.28009,3.86272
-0.280334,1.28033,3.86327
-0.280575,1.28057,3.86382
-0.280815,1.28082,3.86437
-0.281056,1.28106,3.86492
-0.281296,1.2813,3.86547
-0.281536,1.28154,3.86602
-0.281777,1.28178,3.86657
-0.282017,1.28202,3.86712
-0.282258,1.28226,3.86767
-0.282498,1.2825,3.86822
-0.282738,1.28274,3.86876
-0.282979,1.28298,3.86931
-0.283219,1.28322,3.86986
-0.283459,1.28346,3.87041
-0.2837,1.2837,3.87096
-0.28394,1.28394,3.87151
-0.284181,1.28418,3.87206
-0.284421,1.28442,3.87261
-0.284661,1.28466,3.87316
-0.284902,1.2849,3.87371
-0.285142,1.28514,3.87426
-0.285382,1.28538,3.87481
-0.285623,1.28562,3.87535
-0.285863,1.28586,3.8759
-0.286103,1.2861,3.87645
-0.286344,1.28634,3.877
-0.286584,1.28658,3.87755
-0.286824,1.28682,3.8781
-0.287065,1.28706,3.87865
-0.287305,1.2873,3.8792
-0.287545,1.28755,3.87975
-0.287786,1.28779,3.8803
-0.288026,1.28803,3.88084
-0.288266,1.28827,3.88139
-0.288506,1.28851,3.88194
-0.288747,1.28875,3.88249
-0.288987,1.28899,3.88304
-0.289227,1.28923,3.88359
-0.289468,1.28947,3.88414
-0.289708,1.28971,3.88469
-0.289948,1.28995,3.88524
-0.290189,1.29019,3.88578
-0.290429,1.29043,3.88633
-0.290669,1.29067,3.88688
-0.290909,1.29091,3.88743
-0.29115,1.29115,3.88798
-0.29139,1.29139,3.88853
-0.29163,1.29163,3.88908
-0.29187,1.29187,3.88962
-0.292111,1.29211,3.89017
-0.292351,1.29235,3.89072
-0.292591,1.29259,3.89127
-0.292831,1.29283,3.89182
-0.293072,1.29307,3.89237
-0.293312,1.29331,3.89292
-0.293552,1.29355,3.89347
-0.293792,1.29379,3.89401
-0.294033,1.29403,3.89456
-0.294273,1.29427,3.89511
-0.294513,1.29451,3.89566
-0.294753,1.29475,3.89621
-0.294994,1.29499,3.89676
-0.295234,1.29523,3.8973
-0.295474,1.29547,3.89785
-0.295714,1.29571,3.8984
-0.295954,1.29595,3.89895
-0.296195,1.29619,3.8995
-0.296435,1.29643,3.90005
-0.296675,1.29668,3.9006
-0.296915,1.29692,3.90114
-0.297155,1.29716,3.90169
-0.297396,1.2974,3.90224
-0.297636,1.29764,3.90279
-0.297876,1.29788,3.90334
-0.298116,1.29812,3.90389
-0.298356,1.29836,3.90443
-0.298597,1.2986,3.90498
-0.298837,1.29884,3.90553
-0.299077,1.29908,3.90608
-0.299317,1.29932,3.90663
-0.299557,1.29956,3.90717
-0.299797,1.2998,3.90772
-0.300038,1.30004,3.90827
-0.300278,1.30028,3.90882
-0.300518,1.30052,3.90937
-0.300758,1.30076,3.90992
-0.300998,1.301,3.91046
-0.301238,1.30124,3.91101
-0.301478,1.30148,3.91156
-0.301719,1.30172,3.91211
-0.301959,1.30196,3.91266
-0.302199,1.3022,3.9132
-0.302439,1.30244,3.91375
-0.302679,1.30268,3.9143
-0.302919,1.30292,3.91485
-0.303159,1.30316,3.9154
-0.3034,1.3034,3.91594
-0.30364,1.30364,3.91649
-0.30388,1.30388,3.91704
-0.30412,1.30412,3.91759
-0.30436,1.30436,3.91814
-0.3046,1.3046,3.91868
-0.30484,1.30484,3.91923
-0.30508,1.30508,3.91978
-0.30532,1.30532,3.92033
-0.30556,1.30556,3.92088
-0.305801,1.3058,3.92142
-0.306041,1.30604,3.92197
-0.306281,1.30628,3.92252
-0.306521,1.30652,3.92307
-0.306761,1.30676,3.92361
-0.307001,1.307,3.92416
-0.307241,1.30724,3.92471
-0.307481,1.30748,3.92526
-0.307721,1.30772,3.92581
-0.307961,1.30796,3.92635
-0.308201,1.3082,3.9269
-0.308441,1.30844,3.92745
-0.308681,1.30868,3.928
-0.308921,1.30892,3.92854
-0.309161,1.30916,3.92909
-0.309402,1.3094,3.92964
-0.309642,1.30964,3.93019
-0.309882,1.30988,3.93073
-0.310122,1.31012,3.93128
-0.310362,1.31036,3.93183
-0.310602,1.3106,3.93238
-0.310842,1.31084,3.93292
-0.311082,1.31108,3.93347
-0.311322,1.31132,3.93402
-0.311562,1.31156,3.93457
-0.311802,1.3118,3.93511
-0.312042,1.31204,3.93566
-0.312282,1.31228,3.93621
-0.312522,1.31252,3.93676
-0.312762,1.31276,3.9373
-0.313002,1.313,3.93785
-0.313242,1.31324,3.9384
-0.313482,1.31348,3.93895
-0.313722,1.31372,3.93949
-0.313962,1.31396,3.94004
-0.314202,1.3142,3.94059
-0.314442,1.31444,3.94114
-0.314682,1.31468,3.94168
-0.314922,1.31492,3.94223
-0.315162,1.31516,3.94278
-0.315402,1.3154,3.94332
-0.315642,1.31564,3.94387
-0.315882,1.31588,3.94442
-0.316122,1.31612,3.94497
-0.316362,1.31636,3.94551
-0.316602,1.3166,3.94606
-0.316841,1.31684,3.94661
-0.317081,1.31708,3.94715
-0.317321,1.31732,3.9477
-0.317561,1.31756,3.94825
-0.317801,1.3178,3.9488
-0.318041,1.31804,3.94934
-0.318281,1.31828,3.94989
-0.318521,1.31852,3.95044
-0.318761,1.31876,3.95098
-0.319001,1.319,3.95153
-0.319241,1.31924,3.95208
-0.319481,1.31948,3.95263
-0.319721,1.31972,3.95317
-0.319961,1.31996,3.95372
-0.320201,1.3202,3.95427
-0.32044,1.32044,3.95481
-0.32068,1.32068,3.95536
-0.32092,1.32092,3.95591
-0.32116,1.32116,3.95645
-0.3214,1.3214,3.957
-0.32164,1.32164,3.95755
-0.32188,1.32188,3.95809
-0.32212,1.32212,3.95864
-0.32236,1.32236,3.95919
-0.3226,1.3226,3.95974
-0.322839,1.32284,3.96028
-0.323079,1.32308,3.96083
-0.323319,1.32332,3.96138
-0.323559,1.32356,3.96192
-0.323799,1.3238,3.96247
-0.324039,1.32404,3.96302
-0.324279,1.32428,3.96356
-0.324518,1.32452,3.96411
-0.324758,1.32476,3.96466
-0.324998,1.325,3.9652
-0.325238,1.32524,3.96575
-0.325478,1.32548,3.9663
-0.325718,1.32572,3.96684
-0.325958,1.32596,3.96739
-0.326197,1.3262,3.96794
-0.326437,1.32644,3.96848
-0.326677,1.32668,3.96903
-0.326917,1.32692,3.96958
-0.327157,1.32716,3.97012
-0.327397,1.3274,3.97067
-0.327636,1.32764,3.97122
-0.327876,1.32788,3.97176
-0.328116,1.32812,3.97231
-0.328356,1.32836,3.97286
-0.328596,1.3286,3.9734
-0.328835,1.32884,3.97395
-0.329075,1.32908,3.97449
-0.329315,1.32932,3.97504
-0.329555,1.32955,3.97559
-0.329795,1.32979,3.97613
-0.330034,1.33003,3.97668
-0.330274,1.33027,3.97723
-0.330514,1.33051,3.97777
-0.330754,1.33075,3.97832
-0.330994,1.33099,3.97887
-0.331233,1.33123,3.97941
-0.331473,1.33147,3.97996
-0.331713,1.33171,3.9805
-0.331953,1.33195,3.98105
-0.332192,1.33219,3.9816
-0.332432,1.33243,3.98214
-0.332672,1.33267,3.98269
-0.332912,1.33291,3.98324
-0.333152,1.33315,3.98378
-0.333391,1.33339,3.98433
-0.333631,1.33363,3.98487
-0.333871,1.33387,3.98542
-0.334111,1.33411,3.98597
-0.33435,1.33435,3.98651
-0.33459,1.33459,3.98706
-0.33483,1.33483,3.98761
-0.335069,1.33507,3.98815
-0.335309,1.33531,3.9887
-0.335549,1.33555,3.98924
-0.335789,1.33579,3.98979
-0.336028,1.33603,3.99034
-0.336268,1.33627,3.99088
-0.336508,1.33651,3.99143
-0.336748,1.33675,3.99197
-0.336987,1.33699,3.99252
-0.337227,1.33723,3.99307
-0.337467,1.33747,3.99361
-0.337706,1.33771,3.99416
-0.337946,1.33795,3.9947
-0.338186,1.33819,3.99525
-0.338425,1.33843,3.9958
-0.338665,1.33867,3.99634
-0.338905,1.3389,3.99689
-0.339144,1.33914,3.99743
-0.339384,1.33938,3.99798
-0.339624,1.33962,3.99852
-0.339864,1.33986,3.99907
-0.340103,1.3401,3.99962
-0.340343,1.34034,4.00016
-0.340583,1.34058,4.00071
-0.340822,1.34082,4.00125
-0.341062,1.34106,4.0018
-0.341302,1.3413,4.00235
-0.341541,1.34154,4.00289
-0.341781,1.34178,4.00344
-0.34202,1.34202,4.00398
-0.34226,1.34226,4.00453
-0.3425,1.3425,4.00507
-0.342739,1.34274,4.00562
-0.342979,1.34298,4.00617
-0.343219,1.34322,4.00671
-0.343458,1.34346,4.00726
-0.343698,1.3437,4.0078
-0.343938,1.34394,4.00835
-0.344177,1.34418,4.00889
-0.344417,1.34442,4.00944
-0.344656,1.34466,4.00998
-0.344896,1.3449,4.01053
-0.345136,1.34514,4.01108
-0.345375,1.34538,4.01162
-0.345615,1.34561,4.01217
-0.345854,1.34585,4.01271
-0.346094,1.34609,4.01326
-0.346334,1.34633,4.0138
-0.346573,1.34657,4.01435
-0.346813,1.34681,4.01489
-0.347052,1.34705,4.01544
-0.347292,1.34729,4.01598
-0.347532,1.34753,4.01653
-0.347771,1.34777,4.01708
-0.348011,1.34801,4.01762
-0.34825,1.34825,4.01817
-0.34849,1.34849,4.01871
-0.348729,1.34873,4.01926
-0.348969,1.34897,4.0198
-0.349209,1.34921,4.02035
-0.349448,1.34945,4.02089
-0.349688,1.34969,4.02144
-0.349927,1.34993,4.02198
-0.350167,1.35017,4.02253
-0.350406,1.35041,4.02307
-0.350646,1.35065,4.02362
-0.350885,1.35089,4.02416
-0.351125,1.35112,4.02471
-0.351365,1.35136,4.02525
-0.351604,1.3516,4.0258
-0.351844,1.35184,4.02634
-0.352083,1.35208,4.02689
-0.352323,1.35232,4.02744
-0.352562,1.35256,4.02798
-0.352802,1.3528,4.02853
-0.353041,1.35304,4.02907
-0.353281,1.35328,4.02962
-0.35352,1.35352,4.03016
-0.35376,1.35376,4.03071
-0.353999,1.354,4.03125
-0.354239,1.35424,4.0318
-0.354478,1.35448,4.03234
-0.354718,1.35472,4.03289
-0.354957,1.35496,4.03343
-0.355197,1.3552,4.03398
-0.355436,1.35544,4.03452
-0.355676,1.35568,4.03507
-0.355915,1.35592,4.03561
-0.356155,1.35615,4.03616
-0.356394,1.35639,4.0367
-0.356634,1.35663,4.03724
-0.356873,1.35687,4.03779
-0.357113,1.35711,4.03833
-0.357352,1.35735,4.03888
-0.357591,1.35759,4.03942
-0.357831,1.35783,4.03997
-0.35807,1.35807,4.04051
-0.35831,1.35831,4.04106
-0.358549,1.35855,4.0416
-0.358789,1.35879,4.04215
